resolution,time,axisTau,dt,cycle,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z
n128,3.408192181424322,2.0993824911595156,0.013711933080176871,296.0,0.025056989129684057,0.008724578955860682,0.0043094629050208924,0.0025825356260515612,0.0005464937249832925,0.6163088704621807,0.5335335758541987,2.1312744521564766,4.0,206.0,0.010004346505041355,4.375,0.0,0.008420714502837906,4.375,0.0,0.005065513144953587,4.5,-0.25,0.002331716601439065,6.375,0.0
n128,3.462999901459868,2.1331613827184195,0.013696496553217872,300.0,0.0252541676657291,0.008824248521043921,0.004329831893867502,0.0025963248188006177,0.0005456284449867308,0.6163235911088203,0.5371127414195458,1.9660892699300017,4.0,206.0,0.010480027482187479,4.375,0.0,0.008825582674475085,4.375,0.0,0.004917546975719593,4.5,-0.25,0.002332089052000797,6.375,0.0
n128,3.517757191337269,2.166909970534148,0.0136855794943709,304.0,0.02545438639795901,0.008920382421154128,0.004346810706601452,0.002613318634998614,0.0005452172039976944,0.616337221098875,0.5407868121931668,1.806992733200483,4.0,206.0,0.010779851449775354,4.375,0.0,0.009058360386162367,4.375,0.0,0.004789973528040377,4.375,0.0,0.0023080666177131416,6.375,0.0
n128,3.5724819908335195,2.200639244186488,0.013679126712152092,308.0,0.025671386753812166,0.009018701139685741,0.004359834844268368,0.002635973580613368,0.0005455445586217376,0.616349522780188,0.5445791930752726,1.6541468513790152,4.0,206.0,0.010904657762010127,4.375,0.0,0.009121188622968401,4.375,0.0,0.004932033769744993,4.375,0.0,0.002261085568096303,6.375,0.0
n128,3.6271468358822605,2.234332195168379,0.013656218364755042,312.0,0.025917249273568917,0.009123665240689428,0.004369662290263143,0.002666024423045796,0.0005468762023826609,0.6163602213041508,0.5485068727821825,1.507808106469721,4.0,206.0,0.010859443219169361,4.375,0.0,0.009019703605402885,4.375,0.0,0.005005288088584497,4.375,0.0,0.0022702796932465414,6.5,0.0
n128,3.6817122180399644,2.2679643747986327,0.013632954629308582,316.0,0.02619042136442835,0.009238024731866017,0.004377010921277903,0.002702044763890612,0.000549264451658814,0.6163690138917909,0.5525825107497634,1.368222598657698,4.0,206.0,0.010653313935491104,4.375,0.0,0.008763060129217431,4.375,0.0,0.005010711517550899,4.375,0.0,0.0022977405469711146,6.5,0.0
n128,3.736195168343235,2.3015461661444823,0.013613935736050433,320.0,0.02648208763929697,0.009364532713072672,0.004382217665750518,0.0027408917300291128,0.0005522344147603994,0.6163755777591117,0.5568198100138775,1.235458993142292,4.0,206.0,0.010298580634621428,4.375,0.0,0.008362994301593096,4.375,0.0,0.0049501712822529855,4.375,0.0,0.0023047609787160295,6.5,0.0
n128,3.790612576799247,2.3350878476850374,0.013599125766735986,324.0,0.02678319874619747,0.009503838389264158,0.004385908927060651,0.002779893025026234,0.0005544184862965528,0.6163795528079055,0.5612299126981498,1.109573235409412,4.0,206.0,0.010023090806917498,4.25,0.0,0.008576004927901365,4.25,0.0,0.004832711785432122,4.375,-0.125,0.002311976879934321,7.25,0.0
n128,3.8449811873997017,2.36859958795717,0.013588488014003584,328.0,0.027085448984697936,0.009653426364641343,0.004389443192694871,0.002817144635733384,0.000553363873659743,0.6163805377450555,0.5658216458740527,1.0013913392000313,4.0,206.0,0.01043935066196397,4.25,0.0,0.00892662084817289,4.25,0.0,0.004701355578384529,4.375,-0.25,0.002354431774748774,7.25,0.0
n128,3.899317597804059,2.402091442821708,0.013581986101550444,332.0,0.02738012612641253,0.009809395335365052,0.0043946271004076205,0.002850725101560813,0.0005458895513734998,0.6163780862231768,0.5706017549579493,0.89894980742637,4.0,206.0,0.010698547292764421,4.25,0.0,0.00912223706595347,4.25,0.0,0.0045440554506046464,4.375,0.375,0.002342847722005113,7.25,0.0
n128,3.95363561549306,2.4355717230665044,0.013576937281754313,336.0,0.027657724868780608,0.009967026292928624,0.004403303949674836,0.002878549435472556,0.0005293258753099253,0.6163717033249974,0.575574876899378,0.8010003384444776,4.0,206.0,0.010801619704430984,4.25,0.0,0.009164835934182797,4.25,0.0,0.004691781660879447,4.25,0.0,0.002278369534131591,7.25,0.0
n128,4.007885436967802,2.469009503901233,0.013554259409132024,340.0,0.027910570856426353,0.01012207593936523,0.004417010861945572,0.0028988951333261295,0.0005034707089503208,0.6163608572533901,0.5807378003912007,0.7079075070310569,4.0,206.0,0.010752825488414873,4.25,0.0,0.009059240487607409,4.25,0.0,0.00478760498059839,4.25,0.0,0.0022064976950703307,7.375,0.0
n128,4.062054392550192,2.5023967202513524,0.013535517318010054,344.0,0.028136255132663636,0.010273281893223756,0.004436588584344708,0.0029108631764286712,0.0004719926603271421,0.6163449710019703,0.5860886491479584,0.6199260941123796,4.0,206.0,0.01055971140702398,4.25,0.0,0.008813052847629912,4.25,0.0,0.004823840434090037,4.25,0.0,0.0021949400596362302,6.75,0.0
n128,4.116158175008955,2.535742756649837,0.013520690727450591,348.0,0.028334725044958962,0.010420249524256102,0.004461884144170797,0.0029143226474388296,0.0004417512213816242,0.6163234062701309,0.5916268410866299,0.5468387093226473,4.0,206.0,0.010232319142918323,4.25,0.0,0.008435894134848965,4.25,0.0,0.004801082738624572,4.25,0.0,0.0023380076867750943,6.75,0.0
n128,4.170212394156683,2.56905691035874,0.013509758745443412,352.0,0.028505183011125958,0.010560833565197209,0.004491917028530502,0.002909753863343175,0.0004199624789790163,0.6162954561013467,0.597350729108943,0.4782080838190338,4.0,206.0,0.009965130556265868,4.125,0.0,0.008602435770394948,4.125,0.0,0.00472039626372233,4.25,0.0,0.00245262540224682,6.75,0.0
n128,4.224232576762467,2.6023483868550508,0.013502700800899903,356.0,0.02864835518439782,0.010692836787549625,0.00452553984806237,0.0028982041573895295,0.0004117921658677217,0.6162603313362222,0.6032577815472173,0.4255413295932976,4.0,206.0,0.01034371142613667,4.125,0.0,0.00892209459401637,4.125,0.0,0.004593775591229581,4.25,-0.125,0.002532416975961272,6.75,0.0
n128,4.278234169976598,2.6356262965444275,0.01349949748924712,360.0,0.028767483607258722,0.010814735199330723,0.004561974850983735,0.0028811989731529295,0.0004216347838989764,0.6162171429383879,0.609344751265672,0.3881535605772748,4.0,206.0,0.010581770916534007,4.125,0.0,0.009101717041234553,4.125,0.0,0.004461827838866693,4.25,0.25,0.0025730995001829854,6.75,0.0
n128,4.332217577448595,2.668890427989161,0.013489724651383298,364.0,0.028866078652639033,0.010924342583752517,0.004600556618376771,0.0028605620339901827,0.0004568243928940515,0.6161648968333057,0.6156060744828288,0.3531251587159284,4.0,206.0,0.010679789409269756,4.125,0.0,0.009142621930416442,4.125,0.0,0.0045465910625229825,4.125,0.0,0.0025725684002954447,6.75,0.0
n128,4.38612783616888,2.7021064015220095,0.013470729958148483,368.0,0.028949397794404797,0.011021326472853737,0.004640018749638383,0.0028383199135798834,0.0005263803495978435,0.6161025372736935,0.6220289210938379,0.3335529533802706,4.0,206.0,0.010640993495993761,4.125,0.0,0.009048503909207098,4.125,0.0,0.0046617041995959275,4.125,0.0,0.002530778511900678,6.75,0.0
n128,4.4399713334437,2.7352775831503187,0.013455421128208099,372.0,0.029027751222071612,0.011110658978961652,0.004678575616260083,0.002816596732389002,0.0006298897846942833,0.6160288187610938,0.6286069596064053,0.31358135745508153,4.0,206.0,0.010471238881692303,4.125,0.0,0.008825261677900778,4.125,0.0,0.004723393410785548,4.125,0.0,0.002449449948119131,6.75,0.0
n128,4.493762790955895,2.768412402044486,0.013443789416110895,376.0,0.029112931493775553,0.011198869322259325,0.0047147532044439075,0.002797424879832803,0.0007444353673265939,0.6159423243169966,0.6353347380821297,0.29200685677146465,4.0,206.0,0.010178379593364175,4.125,0.0,0.008480437464748983,4.125,0.0,0.004731276428752074,4.125,0.0,0.0023317666193216507,6.75,0.0
n128,4.547516895421692,2.801519183452254,0.01343582618265898,380.0,0.02921185798609291,0.011288230233132331,0.004747995902305448,0.002782429973740251,0.0008271023220624266,0.6158414669013689,0.6422068385152625,0.28016469438651,4.0,206.0,0.009875093773036733,4.0,0.0,0.008583088870203731,4.0,0.0,0.004685292351971923,4.125,0.0,0.002182231352367491,6.75,0.0
n128,4.601248300960473,2.83460614013606,0.013431523664936664,384.0,0.02932641709478096,0.011377513481934765,0.004778262192897386,0.0027726784197781816,0.0008394165120113488,0.6157244918364156,0.6492179716227638,0.2708134459402156,4.0,206.0,0.010231079248612537,4.0,0.0,0.00888603599256374,4.0,0.0,0.004585715656822621,4.125,0.0,0.0020064953649378712,6.75,0.0
n128,4.65497163438586,2.867681365738405,0.013430875682650927,388.0,0.02945804337449447,0.011467035015973182,0.004805234549283183,0.0027687389421091287,0.0007754595401769664,0.6155894867423778,0.6563630562541719,0.2596044431210515,4.0,206.0,0.010460495841447221,4.0,0.0,0.009061345378016852,4.0,0.0,0.004446828594308021,4.125,-0.25,0.001954489669691019,5.125,1.5
n128,4.708659711343288,2.900727110109366,0.013414954148612135,392.0,0.029609732975236447,0.011560557457595547,0.0048281685113192715,0.0027707380960990055,0.0006669163938215356,0.6154345254497348,0.6636315792360705,0.2466955764224334,4.0,206.0,0.010563117442370528,4.0,0.0,0.009109504092375112,4.0,0.0,0.004465327084663251,4.0,0.0,0.0019608269928036376,5.0,1.5
n128,4.7622782676291875,2.933721176126592,0.013398888052936363,396.0,0.02978466629194635,0.011663338116716595,0.004846558949131234,0.002778321501100379,0.00055945159126009,0.6152576527757025,0.6710120048676418,0.2328665851115465,4.0,206.0,0.010541103233298878,4.0,0.0,0.009033066185586705,4.0,0.0,0.004597243227071689,4.0,0.0,0.0019588640629552355,5.0,1.5
n128,4.815841319926675,2.9666709785581773,0.01338632609131435,400.0,0.029984583456170395,0.011779655200194625,0.004860800925851419,0.00279069473632592,0.00048342509565607876,0.6150567123419882,0.6784995838295067,0.22998622088527595,4.0,206.0,0.010398663953280434,4.0,0.0,0.008836322711630776,4.0,0.0,0.0046803399185423224,4.0,0.0,0.0019428555447248213,5.0,1.5
n128,4.8693628844272405,2.9995838102644767,0.013377268158942609,404.0,0.030208716005116622,0.011911185550513322,0.004872212531277379,0.0028067698323091667,0.0004445959913416664,0.6148294717090381,0.6860900113373809,0.2253700474383034,4.0,206.0,0.010141668166428856,4.0,0.0,0.008524962761255417,4.0,0.0,0.00471345039006785,4.0,0.0,0.0019147561682315705,4.875,1.5
n128,4.922856978233663,3.032466837521823,0.01337171477131894,408.0,0.03045366647063834,0.012056694535900228,0.004882620051493402,0.0028253289489691296,0.0004351631234031291,0.6145736300262146,0.6937794305625103,0.21909246540403954,4.0,206.0,0.009778152022308344,3.875,0.0,0.008551402590877138,3.875,0.0,0.0046956076960366555,4.0,0.0,0.001911676107024288,7.125,0.0
n128,4.976337623556689,3.0653270970761186,0.013369667744180242,412.0,0.030714438863027674,0.012213103666488293,0.0048939273847348076,0.002845140791676813,0.0004473046164357224,0.6142868226209618,0.7015644210068556,0.21123682307891295,4.0,206.0,0.010121149756054021,3.875,0.0,0.008845767151194034,3.875,0.0,0.004626079372151432,4.0,0.0,0.0019982219338312347,7.125,0.0
n128,5.0298120760920355,3.0981673329716273,0.013365011830908003,416.0,0.030985884844649637,0.012376902081804841,0.00490792587076511,0.002865040557809915,0.00047633348591701757,0.613966668014116,0.7094409701434089,0.20200638589759126,4.0,206.0,0.010349060063140752,3.875,0.0,0.009022470201047336,3.875,0.0,0.004504447898816282,4.0,0.0,0.0020698833184864284,7.125,0.0
n128,5.083228675742733,3.1309540035945074,0.013348052672681663,420.0,0.03126291024148908,0.012544259611430917,0.004926250498403066,0.0028839942862997426,0.0005165416687122178,0.6136111634960565,0.7173965776112753,0.1942923950444639,4.0,206.0,0.01046078544370722,3.875,0.0,0.009081115236572387,3.875,0.0,0.00442096570999803,3.875,0.0,0.0021293340325360946,7.25,0.0
n128,5.136585842576478,3.1636842328575563,0.01333445578147416,424.0,0.031540614445572934,0.012710847742370085,0.004950299654580467,0.0029012185365474767,0.0005593339606042208,0.6132180729649599,0.7254262607914924,0.19326249857387892,4.0,206.0,0.010457407091535701,3.875,0.0,0.009023165972773264,3.875,0.0,0.004566618849564412,3.875,0.0,0.0022326100093950116,7.25,0.0
n128,5.18989704044778,3.1963642534612857,0.013324227083616793,428.0,0.03181395521246721,0.012871725413900503,0.004981012592914942,0.0029162054857085344,0.0005964076604069396,0.6127850774141117,0.7335275821115195,0.1907450273050998,4.0,206.0,0.010341333981468461,3.875,0.0,0.008851092422701615,3.875,0.0,0.004667184738471809,3.875,0.0,0.0023052383575244513,7.25,0.0
n128,5.243175757794183,3.2290001788621767,0.013317372941348852,432.0,0.0320782245247097,0.013022145313299305,0.005018643726152978,0.002928715100625959,0.0006237455632498916,0.6123098842606439,0.7416984191071201,0.18677619035590667,4.0,206.0,0.010116599233458244,3.875,0.0,0.008568756909993286,3.875,0.0,0.0047210137389249425,3.875,0.0,0.002346329419624497,7.25,0.0
n128,5.296435511039299,3.261598004522691,0.013313900811584338,436.0,0.03232989403732794,0.013158668995210338,0.005062667715832387,0.0029387423367599557,0.0006423821506592541,0.611790256744882,0.7499369418769064,0.18140184422601918,4.0,206.0,0.009975585212435918,5.25,0.0,0.008523828646557985,3.75,0.0,0.004726444516009126,3.875,0.0,0.002355956458928349,7.25,0.0
n128,5.349689850529009,3.2941636120635955,0.013313819863660223,440.0,0.032567040743887256,0.0132796947601406,0.005111888624918936,0.0029464669341052433,0.0006561177289282987,0.6112240477254647,0.7582415953926702,0.17474734437760167,4.0,206.0,0.010333378609380111,5.25,0.0,0.008811943229692878,3.75,0.0,0.004681911777107419,3.875,0.0,0.0023351425581923783,7.25,0.0
n128,5.402919389480806,3.326682638957129,0.013300925435717488,444.0,0.03278909837654921,0.013385232313644031,0.005164671628748225,0.002952190849140363,0.0006687234269499311,0.6106096335450664,0.766605880281568,0.16805448791156383,4.0,206.0,0.010701486543781554,5.25,0.0,0.0089891785291083,3.75,0.0,0.004586135743192502,3.875,0.0,0.002285833358351284,7.25,0.0
n128,5.456085433723129,3.3591289053882907,0.01328626832383035,448.0,0.03299652907308368,0.013476411744599391,0.005219258468357517,0.002956287826366426,0.0006824441031325617,0.6099459371153279,0.7750203082222212,0.16666215167186366,4.0,206.0,0.011079510560889754,5.25,0.0,0.009054882004340015,3.75,0.0,0.004438396819398258,3.875,0.0,0.002210840368125652,7.25,0.0
n128,5.509200976694831,3.3915077586384887,0.013274863343498809,452.0,0.03319071957615019,0.013555096468978936,0.005274082492947406,0.0029591625109295925,0.0006979782070648845,0.6092315878878127,0.7834836273953651,0.16577044016125897,4.0,206.0,0.011467388076875043,5.25,0.0,0.009010236722200166,3.75,0.0,0.004552285375571302,3.75,0.0,0.0021135680388160195,7.25,0.0
n128,5.562279052594343,3.4238244860379936,0.013266720838439622,456.0,0.03337382676582894,0.013623756137832448,0.005327841787977374,0.002961215184556835,0.0007152327540487631,0.6084654972072185,0.791994742363177,0.16357946209126156,4.0,206.0,0.011865072472709416,5.25,0.0,0.00885800002151925,3.75,0.0,0.004667987367102514,3.75,0.0,0.001997840514567295,7.25,0.0
n128,5.615332739080409,3.456084329101461,0.01326185206429767,460.0,0.03354910553547922,0.013685740442947713,0.0053795434946166875,0.0029628274076220163,0.0007341635982092059,0.6076469137201129,0.8005526392085849,0.16010963841488463,4.0,206.0,0.012272553347342246,5.25,0.0,0.008601498908411526,3.75,0.0,0.0047397943832014665,3.75,0.0,0.0018677100109505808,7.25,0.0
n128,5.668375162440568,3.4882925020712765,0.013260269792318214,464.0,0.03372094459868069,0.013745267624582341,0.0054285133087322475,0.0029643578444220942,0.0007552615731768902,0.6067754856849388,0.8091562967897078,0.15539175840989605,4.0,206.0,0.012689878437071351,5.25,0.0,0.008497230520705973,3.625,0.0,0.004765409268549123,3.75,0.0,0.0018490722794357022,5.0,-1.875
n128,5.721413130403215,3.5204503530972837,0.013256222861531363,468.0,0.03389440050222929,0.01380692863755271,0.0054743853420041585,0.0029661442000794946,0.0007795723310974648,0.6058514446221387,0.8178035472209961,0.150047999182668,4.0,206.0,0.013117129666791377,5.25,0.0,0.008776079987517338,3.625,0.0,0.004742560205962332,3.75,0.0,0.001896121571277248,5.25,0.125
n128,5.774397771180468,3.5525255606389234,0.013240515181777341,472.0,0.03407431388803603,0.013874902859983086,0.0055170523231611295,0.002968498744935395,0.000808383009979918,0.6048766444227779,0.8264828486721013,0.14606655157069853,4.0,206.0,0.013554040115843486,5.25,0.0,0.008951964635436904,3.625,0.0,0.0046692074406360605,3.75,0.0,0.0019592098420113517,5.25,-0.125
n128,5.827327444530066,3.5845145920013644,0.013227954359174105,476.0,0.03426494439875949,0.013952438207081481,0.005556718535022771,0.002971701726571604,0.0008429340439905674,0.603852862238377,0.8351899740217152,0.14644857670726882,4.0,206.0,0.014000855417527828,5.25,0.0,0.009024150965802419,3.625,0.0,0.004543660817113629,3.75,0.0,0.002023960829514495,5.25,-0.125
n128,5.880214768994261,3.6164226360449927,0.013218552893177344,480.0,0.034469356091532115,0.014041446586503923,0.00559379805153893,0.0029759816191526306,0.0008842224698730377,0.6027823299119403,0.8439226710778763,0.1456570870890292,4.0,206.0,0.014458115346044641,5.25,0.0,0.008992954662643465,3.625,0.0,0.004548025871824346,3.625,0.0,0.002090449714681667,5.25,-0.125
n128,5.933072414772745,3.6482550173004746,0.01321232402352681,484.0,0.03468918725107263,0.014142471834978161,0.005628832913536954,0.002981489801313152,0.000932988046028565,0.6016680541321872,0.8526783163281412,0.14369258060986337,4.0,206.0,0.014926541682172329,5.25,0.0,0.008859650069054203,3.625,0.0,0.004677141880638821,3.625,0.0,0.0021587874755837986,5.25,0.125
n128,5.9859131081841515,3.680017237678587,0.013209282327205252,488.0,0.03492477423166106,0.014255004864046385,0.005662404104110759,0.00298827470379488,0.0009898265173585372,0.6005138967616473,0.8614539222082432,0.14056531853920606,4.0,206.0,0.015407022716202182,5.25,0.0,0.008626442371672108,3.625,0.0,0.004765002322456911,3.625,0.0,0.002229071207333057,5.25,-0.125
